attribute_index,attribute_id,raw_attribute_name,attribute_phrase,attribute_prompt,clip_readable_subset,condition,visible,positive,negative,positive_prevalence,pair_count,ranking_accuracy,precision_at_1,precision_at_5,precision_at_10
310,311,has_wing_pattern::striped,striped wing,a photo of a bird with striped wing.,True,native_target,5175,1303,3872,0.25178743961352656,5045216,0.644570916289808,0.0,0.2,0.3
311,312,has_wing_pattern::multi-colored,multi colored wing,a photo of a bird with multi colored wing.,True,native_target,5175,1792,3383,0.346280193236715,6062336,0.5501858524502766,0.0,0.2,0.4
0,1,has_bill_shape::curved_(up_or_down),curved up or down bill,a photo of a bird with curved up or down bill.,False,unaligned_source_to_target,5670,119,5551,0.020987654320987655,660569,0.5026484742699098,0.0,0.0,0.0
1,2,has_bill_shape::dagger,dagger bill,a photo of a bird with dagger bill.,True,unaligned_source_to_target,5670,786,4884,0.13862433862433862,3838824,0.48395941048612806,0.0,0.0,0.0
2,3,has_bill_shape::hooked,hooked bill,a photo of a bird with hooked bill.,True,unaligned_source_to_target,5670,95,5575,0.01675485008818342,529625,0.5559461883408072,0.0,0.0,0.1
3,4,has_bill_shape::needle,needle bill,a photo of a bird with needle bill.,True,unaligned_source_to_target,5670,149,5521,0.026278659611992945,822629,0.4470083111584931,0.0,0.0,0.0
4,5,has_bill_shape::hooked_seabird,hooked seabird bill,a photo of a bird with hooked seabird bill.,False,unaligned_source_to_target,5670,373,5297,0.06578483245149912,1975781,0.8332623909228806,1.0,0.6,0.6
5,6,has_bill_shape::spatulate,spatulate bill,a photo of a bird with spatulate bill.,False,unaligned_source_to_target,5670,224,5446,0.03950617283950617,1219904,0.6478493389643776,0.0,0.2,0.2
6,7,has_bill_shape::all-purpose,all purpose bill,a photo of a bird with all purpose bill.,False,unaligned_source_to_target,5670,2337,3333,0.4121693121693122,7789221,0.4031960320550669,1.0,0.6,0.5
7,8,has_bill_shape::cone,cone bill,a photo of a bird with cone bill.,True,unaligned_source_to_target,5670,1468,4202,0.2589065255731922,6168536,0.5266165261903311,0.0,0.0,0.0
8,9,has_bill_shape::specialized,specialized bill,a photo of a bird with specialized bill.,False,unaligned_source_to_target,5670,119,5551,0.020987654320987655,660569,0.6222529364835467,0.0,0.2,0.2
9,10,has_wing_color::blue,blue wing,a photo of a bird with blue wing.,True,unaligned_source_to_target,5349,296,5053,0.05533744625163582,1495688,0.47188584785062127,0.0,0.0,0.0
10,11,has_wing_color::brown,brown wing,a photo of a bird with brown wing.,True,unaligned_source_to_target,5349,1557,3792,0.29108244531688166,5904144,0.4569561650257853,0.0,0.4,0.3
11,12,has_wing_color::iridescent,iridescent wing,a photo of a bird with iridescent wing.,False,unaligned_source_to_target,5349,112,5237,0.020938493176294634,586544,0.48415123162115714,0.0,0.0,0.0
12,13,has_wing_color::purple,purple wing,a photo of a bird with purple wing.,False,unaligned_source_to_target,5349,26,5323,0.004860721630211255,138398,0.5074856573071865,0.0,0.0,0.0
13,14,has_wing_color::rufous,rufous wing,a photo of a bird with rufous wing.,False,unaligned_source_to_target,5349,69,5280,0.012899607403252944,364320,0.3053194993412385,0.0,0.0,0.0
14,15,has_wing_color::grey,grey wing,a photo of a bird with grey wing.,True,unaligned_source_to_target,5349,1768,3581,0.3305290708543653,6331208,0.5254114222751803,1.0,0.2,0.2
15,16,has_wing_color::yellow,yellow wing,a photo of a bird with yellow wing.,True,unaligned_source_to_target,5349,546,4803,0.10207515423443635,2622438,0.36668550409962025,0.0,0.0,0.0
16,17,has_wing_color::olive,olive wing,a photo of a bird with olive wing.,False,unaligned_source_to_target,5349,210,5139,0.03925967470555244,1079190,0.3662089159462189,0.0,0.0,0.0
17,18,has_wing_color::green,green wing,a photo of a bird with green wing.,False,unaligned_source_to_target,5349,95,5254,0.0177603290334642,499130,0.4665638210486246,0.0,0.0,0.0
18,19,has_wing_color::pink,pink wing,a photo of a bird with pink wing.,False,unaligned_source_to_target,5349,25,5324,0.004673770798280052,133100,0.5268970698722765,0.0,0.0,0.0
19,20,has_wing_color::orange,orange wing,a photo of a bird with orange wing.,False,unaligned_source_to_target,5349,144,5205,0.0269209197980931,749520,0.4727598996691216,0.0,0.0,0.0
20,21,has_wing_color::black,black wing,a photo of a bird with black wing.,True,unaligned_source_to_target,5349,2461,2888,0.46008599738268835,7107368,0.5301129757175933,1.0,0.6,0.6
21,22,has_wing_color::white,white wing,a photo of a bird with white wing.,True,unaligned_source_to_target,5349,1510,3839,0.28229575621611513,5796890,0.5104341293348675,0.0,0.2,0.2
22,23,has_wing_color::red,red wing,a photo of a bird with red wing.,True,unaligned_source_to_target,5349,122,5227,0.022808001495606654,637694,0.4735374646774158,0.0,0.0,0.0
23,24,has_wing_color::buff,buff wing,a photo of a bird with buff wing.,False,unaligned_source_to_target,5349,1058,4291,0.19779398018321181,4539878,0.5186817795544285,0.0,0.0,0.0
24,25,has_upperparts_color::blue,blue upperparts,a photo of a bird with blue upperparts.,False,unaligned_source_to_target,5050,301,4749,0.0596039603960396,1429449,0.3995091815097985,0.0,0.0,0.0
25,26,has_upperparts_color::brown,brown upperparts,a photo of a bird with brown upperparts.,False,unaligned_source_to_target,5050,1383,3667,0.2738613861386139,5071461,0.5058881454476334,0.0,0.2,0.4
26,27,has_upperparts_color::iridescent,iridescent upperparts,a photo of a bird with iridescent upperparts.,False,unaligned_source_to_target,5050,149,4901,0.029504950495049503,730249,0.4666887595874832,0.0,0.0,0.0
27,28,has_upperparts_color::purple,purple upperparts,a photo of a bird with purple upperparts.,False,unaligned_source_to_target,5050,31,5019,0.006138613861386139,155589,0.4786199538527788,0.0,0.0,0.0
28,29,has_upperparts_color::rufous,rufous upperparts,a photo of a bird with rufous upperparts.,False,unaligned_source_to_target,5050,70,4980,0.013861386138613862,348600,0.33810384394721743,0.0,0.0,0.0
29,30,has_upperparts_color::grey,grey upperparts,a photo of a bird with grey upperparts.,False,unaligned_source_to_target,5050,1711,3339,0.33881188118811884,5713029,0.5043498816477213,0.0,0.4,0.3
30,31,has_upperparts_color::yellow,yellow upperparts,a photo of a bird with yellow upperparts.,False,unaligned_source_to_target,5050,543,4507,0.10752475247524752,2447301,0.41367612729288306,0.0,0.0,0.0
31,32,has_upperparts_color::olive,olive upperparts,a photo of a bird with olive upperparts.,False,unaligned_source_to_target,5050,223,4827,0.044158415841584156,1076421,0.4045192355035808,0.0,0.0,0.0
32,33,has_upperparts_color::green,green upperparts,a photo of a bird with green upperparts.,False,unaligned_source_to_target,5050,108,4942,0.021386138613861388,533736,0.3652742179654361,0.0,0.0,0.0
33,34,has_upperparts_color::pink,pink upperparts,a photo of a bird with pink upperparts.,False,unaligned_source_to_target,5050,28,5022,0.005544554455445544,140616,0.5232619332081697,0.0,0.0,0.0
34,35,has_upperparts_color::orange,orange upperparts,a photo of a bird with orange upperparts.,False,unaligned_source_to_target,5050,149,4901,0.029504950495049503,730249,0.49525298904894083,0.0,0.0,0.0
35,36,has_upperparts_color::black,black upperparts,a photo of a bird with black upperparts.,False,unaligned_source_to_target,5050,2273,2777,0.4500990099009901,6312121,0.5357848811833613,1.0,0.4,0.3
36,37,has_upperparts_color::white,white upperparts,a photo of a bird with white upperparts.,False,unaligned_source_to_target,5050,1349,3701,0.26712871287128714,4992649,0.5434008078677272,0.0,0.0,0.0
37,38,has_upperparts_color::red,red upperparts,a photo of a bird with red upperparts.,False,unaligned_source_to_target,5050,126,4924,0.024950495049504952,620424,0.33476138898559693,0.0,0.0,0.0
38,39,has_upperparts_color::buff,buff upperparts,a photo of a bird with buff upperparts.,False,unaligned_source_to_target,5050,997,4053,0.19742574257425743,4040841,0.558423110436664,0.0,0.2,0.2
39,40,has_underparts_color::blue,blue underparts,a photo of a bird with blue underparts.,False,unaligned_source_to_target,5234,174,5060,0.03324417271685136,880440,0.4317568488483031,0.0,0.0,0.0
40,41,has_underparts_color::brown,brown underparts,a photo of a bird with brown underparts.,False,unaligned_source_to_target,5234,593,4641,0.11329766908674055,2752113,0.5660029221183869,0.0,0.0,0.2
41,42,has_underparts_color::iridescent,iridescent underparts,a photo of a bird with iridescent underparts.,False,unaligned_source_to_target,5234,92,5142,0.01757737867787543,473064,0.47678960986251334,0.0,0.0,0.0
42,43,has_underparts_color::purple,purple underparts,a photo of a bird with purple underparts.,False,unaligned_source_to_target,5234,24,5210,0.0045854031333588076,125040,0.4545345489443378,0.0,0.0,0.0
43,44,has_underparts_color::rufous,rufous underparts,a photo of a bird with rufous underparts.,False,unaligned_source_to_target,5234,88,5146,0.016813144822315627,452848,0.3865425043281631,0.0,0.0,0.0
44,45,has_underparts_color::grey,grey underparts,a photo of a bird with grey underparts.,False,unaligned_source_to_target,5234,1081,4153,0.2065341994650363,4489393,0.5157608166627426,0.0,0.2,0.1
45,46,has_underparts_color::yellow,yellow underparts,a photo of a bird with yellow underparts.,False,unaligned_source_to_target,5234,866,4368,0.16545662972869699,3782688,0.4633693024642794,0.0,0.0,0.0
46,47,has_underparts_color::olive,olive underparts,a photo of a bird with olive underparts.,False,unaligned_source_to_target,5234,132,5102,0.025219717233473445,673464,0.4499750543458893,0.0,0.0,0.0
47,48,has_underparts_color::green,green underparts,a photo of a bird with green underparts.,False,unaligned_source_to_target,5234,81,5153,0.015475735575085976,417393,0.3738035855896002,0.0,0.0,0.0
48,49,has_underparts_color::pink,pink underparts,a photo of a bird with pink underparts.,False,unaligned_source_to_target,5234,24,5210,0.0045854031333588076,125040,0.46702655150351885,0.0,0.0,0.0
49,50,has_underparts_color::orange,orange underparts,a photo of a bird with orange underparts.,False,unaligned_source_to_target,5234,189,5045,0.03611004967520061,953505,0.4533914347591255,0.0,0.0,0.0
50,51,has_underparts_color::black,black underparts,a photo of a bird with black underparts.,False,unaligned_source_to_target,5234,1024,4210,0.19564386702330913,4311040,0.6025840632422803,1.0,0.4,0.3
51,52,has_underparts_color::white,white underparts,a photo of a bird with white underparts.,False,unaligned_source_to_target,5234,2267,2967,0.43312953763851736,6726189,0.5519318591850452,0.0,0.4,0.3
52,53,has_underparts_color::red,red underparts,a photo of a bird with red underparts.,False,unaligned_source_to_target,5234,211,5023,0.04031333588077952,1059853,0.2805587189921621,0.0,0.0,0.0
53,54,has_underparts_color::buff,buff underparts,a photo of a bird with buff underparts.,False,unaligned_source_to_target,5234,1053,4181,0.20118456247611768,4402593,0.5349692783321102,0.0,0.2,0.3
54,55,has_breast_pattern::solid,solid breast,a photo of a bird with solid breast.,True,unaligned_source_to_target,5265,3154,2111,0.5990503323836657,6658094,0.43660407918542454,0.0,0.2,0.2
55,56,has_breast_pattern::spotted,spotted breast,a photo of a bird with spotted breast.,True,unaligned_source_to_target,5265,311,4954,0.059069325735992405,1540694,0.6170540678421542,0.0,0.2,0.1
56,57,has_breast_pattern::striped,striped breast,a photo of a bird with striped breast.,True,unaligned_source_to_target,5265,682,4583,0.1295346628679962,3125606,0.563565273422178,0.0,0.2,0.2
57,58,has_breast_pattern::multi-colored,multi colored breast,a photo of a bird with multi colored breast.,True,unaligned_source_to_target,5265,1118,4147,0.2123456790123457,4636346,0.5291028754109378,0.0,0.4,0.2
58,59,has_back_color::blue,blue back,a photo of a bird with blue back.,False,unaligned_source_to_target,4530,249,4281,0.05496688741721854,1065969,0.43336813734733376,0.0,0.0,0.1
59,60,has_back_color::brown,brown back,a photo of a bird with brown back.,True,unaligned_source_to_target,4530,1105,3425,0.24392935982339956,3784625,0.48745622089374774,0.0,0.4,0.2
60,61,has_back_color::iridescent,iridescent back,a photo of a bird with iridescent back.,False,unaligned_source_to_target,4530,102,4428,0.022516556291390728,451656,0.45858795189259083,0.0,0.0,0.0
61,62,has_back_color::purple,purple back,a photo of a bird with purple back.,False,unaligned_source_to_target,4530,17,4513,0.0037527593818984547,76721,0.46416235450528537,0.0,0.0,0.0
62,63,has_back_color::rufous,rufous back,a photo of a bird with rufous back.,False,unaligned_source_to_target,4530,57,4473,0.012582781456953643,254961,0.360682614203741,0.0,0.0,0.0
63,64,has_back_color::grey,grey back,a photo of a bird with grey back.,True,unaligned_source_to_target,4530,1427,3103,0.3150110375275938,4427981,0.505180351948213,0.0,0.4,0.2
64,65,has_back_color::yellow,yellow back,a photo of a bird with yellow back.,True,unaligned_source_to_target,4530,422,4108,0.09315673289183223,1733576,0.41263376973377575,0.0,0.0,0.0
65,66,has_back_color::olive,olive back,a photo of a bird with olive back.,False,unaligned_source_to_target,4530,196,4334,0.04326710816777042,849464,0.3768446926532496,0.0,0.0,0.0
66,67,has_back_color::green,green back,a photo of a bird with green back.,False,unaligned_source_to_target,4530,87,4443,0.019205298013245033,386541,0.4108516302281,0.0,0.0,0.0
67,68,has_back_color::pink,pink back,a photo of a bird with pink back.,False,unaligned_source_to_target,4530,20,4510,0.004415011037527594,90200,0.46980044345898003,0.0,0.0,0.0
68,69,has_back_color::orange,orange back,a photo of a bird with orange back.,False,unaligned_source_to_target,4530,94,4436,0.02075055187637969,416984,0.4552045162404313,0.0,0.0,0.0
69,70,has_back_color::black,black back,a photo of a bird with black back.,True,unaligned_source_to_target,4530,1663,2867,0.36710816777041944,4767821,0.5453139914438901,0.0,0.6,0.4
70,71,has_back_color::white,white back,a photo of a bird with white back.,True,unaligned_source_to_target,4530,893,3637,0.19713024282560707,3247841,0.589184938548408,0.0,0.0,0.0
71,72,has_back_color::red,red back,a photo of a bird with red back.,False,unaligned_source_to_target,4530,103,4427,0.022737306843267108,455981,0.2884550014145326,0.0,0.0,0.0
72,73,has_back_color::buff,buff back,a photo of a bird with buff back.,False,unaligned_source_to_target,4530,841,3689,0.1856512141280353,3102449,0.5553680334471252,0.0,0.0,0.2
73,74,has_tail_shape::forked_tail,forked tail,a photo of a bird with forked tail.,True,unaligned_source_to_target,4586,198,4388,0.043174880069777585,868824,0.5817426774582655,0.0,0.0,0.0
74,75,has_tail_shape::rounded_tail,rounded tail,a photo of a bird with rounded tail.,True,unaligned_source_to_target,4586,652,3934,0.14217182730047973,2564968,0.517581505890132,0.0,0.2,0.2
75,76,has_tail_shape::notched_tail,notched tail,a photo of a bird with notched tail.,True,unaligned_source_to_target,4586,1715,2871,0.373964238988225,4923765,0.42985703013852206,1.0,0.2,0.3
76,77,has_tail_shape::fan-shaped_tail,fan shaped tail,a photo of a bird with fan shaped tail.,True,unaligned_source_to_target,4586,436,4150,0.09507195813344962,1809400,0.5648225931247928,1.0,0.4,0.2
77,78,has_tail_shape::pointed_tail,pointed tail,a photo of a bird with pointed tail.,True,unaligned_source_to_target,4586,1048,3538,0.2285215874400349,3707824,0.5207059450502505,0.0,0.2,0.3
